neo4j_id,label,name,identifier,new_id
405,Molecular_Function,pancreatic polypeptide receptor activity,GO:0001602,405
406,Molecular_Function,"oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor",GO:0016671,406
407,Molecular_Function,sulfotransferase activity,GO:0008146,407
408,Molecular_Function,carbohydrate transmembrane transporter activity,GO:0015144,408
409,Molecular_Function,keratin filament binding,GO:1990254,409
410,Molecular_Function,double-stranded DNA 3'-5' exodeoxyribonuclease activity,GO:0008311,410
411,Molecular_Function,5'-3' exonuclease activity,GO:0008409,411
412,Molecular_Function,calcium-independent phospholipase A2 activity,GO:0047499,412
413,Molecular_Function,CCR10 chemokine receptor binding,GO:0031735,413
414,Molecular_Function,guanylate cyclase activity,GO:0004383,414
415,Molecular_Function,ATPase regulator activity,GO:0060590,415
416,Molecular_Function,growth hormone-releasing hormone receptor activity,GO:0016520,416
417,Molecular_Function,MutSalpha complex binding,GO:0032407,417
418,Molecular_Function,ubiquitin-protein transferase activity,GO:0004842,418
419,Molecular_Function,protein kinase binding,GO:0019901,419
420,Molecular_Function,adenine transmembrane transporter activity,GO:0015207,420
421,Molecular_Function,transcription corepressor binding,GO:0001222,421
422,Molecular_Function,mercury ion binding,GO:0045340,422
423,Molecular_Function,"oxidoreductase activity, acting on CH or CH2 groups, disulfide as acceptor",GO:0016728,423
424,Molecular_Function,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",GO:0016705,424
425,Molecular_Function,steroid hydroxylase activity,GO:0008395,425
426,Molecular_Function,DNA insertion or deletion binding,GO:0032135,426
427,Molecular_Function,3'-phosphoadenosine 5'-phosphosulfate binding,GO:0050656,427
428,Molecular_Function,transforming growth factor beta receptor binding,GO:0005160,428
429,Molecular_Function,chromo shadow domain binding,GO:0070087,429
430,Molecular_Function,phosphoserine binding,GO:0050815,430
431,Molecular_Function,promoter-specific chromatin binding,GO:1990841,431
432,Molecular_Function,5S rRNA binding,GO:0008097,432
433,Molecular_Function,rRNA (uridine) methyltransferase activity,GO:0016436,433
434,Molecular_Function,RNA polymerase III type 3 promoter DNA binding,GO:0001032,434
435,Molecular_Function,phosphatidylinositol 3-kinase regulator activity,GO:0035014,435
436,Molecular_Function,heme binding,GO:0020037,436
437,Molecular_Function,caspase binding,GO:0089720,437
438,Molecular_Function,steroid hormone binding,GO:1990239,438
439,Molecular_Function,L-ascorbic acid binding,GO:0031418,439
440,Molecular_Function,azole transmembrane transporter activity,GO:1901474,440
441,Molecular_Function,"coreceptor activity involved in Wnt signaling pathway, planar cell polarity pathway",GO:1904929,441
442,Molecular_Function,PDZ domain binding,GO:0030165,442
443,Molecular_Function,fucosidase activity,GO:0015928,443
444,Molecular_Function,glycine-tRNA ligase activity,GO:0004820,444
445,Molecular_Function,interleukin-22 receptor binding,GO:0045518,445
446,Molecular_Function,arylesterase activity,GO:0004064,446
447,Molecular_Function,sequence-specific double-stranded DNA binding,GO:1990837,447
448,Molecular_Function,leukotriene-C4 synthase activity,GO:0004464,448
449,Molecular_Function,ionotropic glutamate receptor binding,GO:0035255,449
450,Molecular_Function,glycogen (starch) synthase activity,GO:0004373,450
451,Molecular_Function,ubiquinone binding,GO:0048039,451
452,Molecular_Function,cysteine-type endopeptidase activity,GO:0004197,452
453,Molecular_Function,diphosphoinositol-pentakisphosphate kinase activity,GO:0033857,453
454,Molecular_Function,clathrin adaptor activity,GO:0035615,454
455,Molecular_Function,S100 protein binding,GO:0044548,455
456,Molecular_Function,6-phosphofructokinase activity,GO:0003872,456
457,Molecular_Function,ethanolamine kinase activity,GO:0004305,457
458,Molecular_Function,extracellular matrix structural constituent conferring tensile strength,GO:0030020,458
459,Molecular_Function,growth factor binding,GO:0019838,459
460,Molecular_Function,macromolecule transmembrane transporter activity,GO:0022884,460
461,Molecular_Function,fibronectin binding,GO:0001968,461
462,Molecular_Function,dihydrofolate reductase activity,GO:0004146,462
463,Molecular_Function,G-protein coupled glutamate receptor binding,GO:0035256,463
464,Molecular_Function,RNA polymerase II transcription cofactor activity,GO:0001104,464
465,Molecular_Function,telomerase RNA binding,GO:0070034,465
466,Molecular_Function,regulatory region DNA binding,GO:0000975,466
467,Molecular_Function,ion channel binding,GO:0044325,467
468,Molecular_Function,bitter taste receptor activity,GO:0033038,468
469,Molecular_Function,protein disulfide oxidoreductase activity,GO:0015035,469
470,Molecular_Function,mRNA CDS binding,GO:1990715,470
471,Molecular_Function,glucuronosyl-N-acetylglucosaminyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase activity,GO:0050508,471
472,Molecular_Function,beta-aspartyl-peptidase activity,GO:0008798,472
473,Molecular_Function,triglyceride binding,GO:0017129,473
474,Molecular_Function,ubiquitin-like protein binding,GO:0032182,474
475,Molecular_Function,GTP-Rho binding,GO:0017049,475
476,Molecular_Function,fibroblast growth factor binding,GO:0017134,476
477,Molecular_Function,acetate ester transmembrane transporter activity,GO:1901375,477
478,Molecular_Function,ligase activity,GO:0016874,478
479,Molecular_Function,icosatetraenoic acid binding,GO:0050543,479
480,Molecular_Function,FMN binding,GO:0010181,480
481,Molecular_Function,tachykinin receptor activity,GO:0004995,481
482,Molecular_Function,ribonuclease A activity,GO:0004522,482
483,Molecular_Function,sialic acid binding,GO:0033691,483
484,Molecular_Function,insulin receptor binding,GO:0005158,484
485,Molecular_Function,"inositol-1,4-bisphosphate 1-phosphatase activity",GO:0004441,485
486,Molecular_Function,"hydrolase activity, hydrolyzing O-glycosyl compounds",GO:0004553,486
487,Molecular_Function,prostaglandin receptor activity,GO:0004955,487
488,Molecular_Function,protein domain specific binding,GO:0019904,488
489,Molecular_Function,"translation factor activity, RNA binding",GO:0008135,489
490,Molecular_Function,geranylgeranyl reductase activity,GO:0045550,490
491,Molecular_Function,AP-3 adaptor complex binding,GO:0035651,491
492,Molecular_Function,tubulin deacetylase activity,GO:0042903,492
493,Molecular_Function,potassium ion transmembrane transporter activity,GO:0015079,493
494,Molecular_Function,D-tyrosyl-tRNA(Tyr) deacylase activity,GO:0051500,494
495,Molecular_Function,farnesyltranstransferase activity,GO:0004311,495
496,Molecular_Function,phosphatidylinositol bisphosphate kinase activity,GO:0052813,496
497,Molecular_Function,Roundabout binding,GO:0048495,497
498,Molecular_Function,histone threonine kinase activity,GO:0035184,498
499,Molecular_Function,metalloenzyme regulator activity,GO:0010576,499
500,Molecular_Function,epoxide hydrolase activity,GO:0004301,500
501,Molecular_Function,NAD-dependent histone deacetylase activity (H3-K9 specific),GO:0046969,501
502,Molecular_Function,N-acetylgalactosaminyl-proteoglycan 3-beta-glucuronosyltransferase activity,GO:0050510,502
503,Molecular_Function,cytidylyltransferase activity,GO:0070567,503
504,Molecular_Function,methionine-tRNA ligase activity,GO:0004825,504
505,Molecular_Function,lipopolysaccharide binding,GO:0001530,505
506,Molecular_Function,fibrinogen binding,GO:0070051,506
507,Molecular_Function,myosin light chain kinase activity,GO:0004687,507
508,Molecular_Function,monoamine transmembrane transporter activity,GO:0008504,508
509,Molecular_Function,kinetochore binding,GO:0043515,509
510,Molecular_Function,dITP diphosphatase activity,GO:0035870,510
511,Molecular_Function,magnesium ion transmembrane transporter activity,GO:0015095,511
512,Molecular_Function,protein-arginine N-methyltransferase activity,GO:0016274,512
513,Molecular_Function,V1A vasopressin receptor binding,GO:0031894,513
514,Molecular_Function,CXCR chemokine receptor binding,GO:0045236,514
515,Molecular_Function,peroxidase activity,GO:0004601,515
516,Molecular_Function,G-protein coupled photoreceptor activity,GO:0008020,516
517,Molecular_Function,glucocorticoid receptor binding,GO:0035259,517
518,Molecular_Function,ion antiporter activity,GO:0099516,518
519,Molecular_Function,"ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor",GO:0004748,519
520,Molecular_Function,alpha-galactosidase activity,GO:0004557,520
521,Molecular_Function,interleukin-17 receptor activity,GO:0030368,521
522,Molecular_Function,S-acetyltransferase activity,GO:0016418,522
523,Molecular_Function,lysophospholipid acyltransferase activity,GO:0071617,523
524,Molecular_Function,cAMP-dependent protein kinase inhibitor activity,GO:0004862,524
525,Molecular_Function,chemokine activity,GO:0008009,525
526,Molecular_Function,beta-adrenergic receptor kinase activity,GO:0047696,526
527,Molecular_Function,collagen binding involved in cell-matrix adhesion,GO:0098639,527
528,Molecular_Function,3-keto sterol reductase activity,GO:0000253,528
529,Molecular_Function,vascular endothelial growth factor receptor 3 binding,GO:0043185,529
530,Molecular_Function,corticotropin-releasing hormone receptor binding,GO:0051429,530
531,Molecular_Function,choline-phosphate cytidylyltransferase activity,GO:0004105,531
532,Molecular_Function,caffeine oxidase activity,GO:0034875,532
533,Molecular_Function,opioid receptor activity,GO:0004985,533
534,Molecular_Function,isopentenyl-diphosphate delta-isomerase activity,GO:0004452,534
535,Molecular_Function,uracil DNA N-glycosylase activity,GO:0004844,535
536,Molecular_Function,clathrin binding,GO:0030276,536
537,Molecular_Function,heparan sulfate sulfotransferase activity,GO:0034483,537
538,Molecular_Function,xenobiotic-transporting ATPase activity,GO:0008559,538
539,Molecular_Function,tRNA-specific adenosine deaminase activity,GO:0008251,539
540,Molecular_Function,receptor signaling complex scaffold activity,GO:0030159,540
541,Molecular_Function,tripeptidyl-peptidase activity,GO:0008240,541
542,Molecular_Function,potassium channel inhibitor activity,GO:0019870,542
543,Molecular_Function,"transferase activity, transferring glycosyl groups",GO:0016757,543
544,Molecular_Function,apolipoprotein receptor activity,GO:0030226,544
545,Molecular_Function,peptidase activity,GO:0008233,545
546,Molecular_Function,3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) activity,GO:0003863,546
547,Molecular_Function,CCR7 chemokine receptor binding,GO:0031732,547
548,Molecular_Function,cholesterol binding,GO:0015485,548
549,Molecular_Function,"inositol-1-diphosphate-2,3,4,5,6-pentakisphosphate diphosphatase activity",GO:0052843,549
550,Molecular_Function,lysine-acetylated histone binding,GO:0070577,550
551,Molecular_Function,AMPA glutamate receptor activity,GO:0004971,551
552,Molecular_Function,"trans-1,2-dihydrobenzene-1,2-diol dehydrogenase activity",GO:0047115,552
553,Molecular_Function,adenylosuccinate synthase activity,GO:0004019,553
554,Molecular_Function,protein-arginine omega-N symmetric methyltransferase activity,GO:0035243,554
555,Molecular_Function,"oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor",GO:0016646,555
556,Molecular_Function,"oxidoreductase activity, oxidizing metal ions, NAD or NADP as acceptor",GO:0016723,556
557,Molecular_Function,RNA-directed DNA polymerase activity,GO:0003964,557
558,Molecular_Function,structural constituent of nuclear pore,GO:0017056,558
559,Molecular_Function,tumor necrosis factor receptor binding,GO:0005164,559
560,Molecular_Function,transforming growth factor beta-activated receptor activity,GO:0005024,560
561,Molecular_Function,neurotrophin p75 receptor binding,GO:0005166,561
562,Molecular_Function,leak channel activity,GO:0022840,562
563,Molecular_Function,pyruvate dehydrogenase activity,GO:0004738,563
564,Molecular_Function,myosin VI binding,GO:0070853,564
565,Molecular_Function,histone binding,GO:0042393,565
566,Molecular_Function,melatonin receptor activity,GO:0008502,566
567,Molecular_Function,"intramolecular oxidoreductase activity, transposing C=C bonds",GO:0016863,567
568,Molecular_Function,G-rich strand telomeric DNA binding,GO:0098505,568
569,Molecular_Function,C-acyltransferase activity,GO:0016408,569
570,Molecular_Function,cholesterol O-acyltransferase activity,GO:0034736,570
571,Molecular_Function,inositol hexakisphosphate 1-kinase activity,GO:0052723,571
572,Molecular_Function,diamine N-acetyltransferase activity,GO:0004145,572
573,Molecular_Function,6-phosphofructo-2-kinase activity,GO:0003873,573
574,Molecular_Function,ubiquitin-specific protease binding,GO:1990381,574
575,Molecular_Function,phospholipase A2 inhibitor activity,GO:0019834,575
576,Molecular_Function,metallocarboxypeptidase activity,GO:0004181,576
577,Molecular_Function,retinoic acid-responsive element binding,GO:0044323,577
578,Molecular_Function,CAAX-protein geranylgeranyltransferase activity,GO:0004662,578
579,Molecular_Function,blue light photoreceptor activity,GO:0009882,579
580,Molecular_Function,transmembrane receptor protein tyrosine phosphatase activity,GO:0005001,580
581,Molecular_Function,glutamate binding,GO:0016595,581
582,Molecular_Function,adrenomedullin receptor activity,GO:0001605,582
583,Molecular_Function,U12 snRNA binding,GO:0030626,583
584,Molecular_Function,arylamine N-acetyltransferase activity,GO:0004060,584
585,Molecular_Function,folic acid binding,GO:0005542,585
586,Molecular_Function,virus receptor activity,GO:0001618,586
587,Molecular_Function,gamma-aminobutyric acid:sodium symporter activity,GO:0005332,587
588,Molecular_Function,intronic transcription regulatory region DNA binding,GO:0044213,588
589,Molecular_Function,fatty-acyl-CoA synthase activity,GO:0004321,589
590,Molecular_Function,structural constituent of bone,GO:0008147,590
591,Molecular_Function,protein histidine kinase activity,GO:0004673,591
592,Molecular_Function,phosphatidic acid binding,GO:0070300,592
593,Molecular_Function,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced iron-sulfur protein as one donor, and incorporation of one atom of oxygen",GO:0016713,593
